,1,2268318,2520377,pv,1511544070
7368,1000332,1568436,149192,pv,1511576160
7369,1000332,4140538,2640118,pv,1511576190
7370,1000332,949610,2640118,pv,1511576332
7371,1000332,4140538,2640118,pv,1511576446
7372,1000332,1299999,2640118,pv,1511586256
7373,1000332,2687408,3738615,pv,1511586281
7374,1000332,4135291,982926,pv,1511772087
7375,1000332,3726450,982926,pv,1511772121
7376,1000332,1216707,982926,pv,1511772132
7377,1000332,4135291,982926,cart,1511772231
7378,1000332,3636823,982926,pv,1511772371
7379,1000332,919859,1080785,pv,1511772470
7380,1000332,1759712,2355072,pv,1511772543
7381,1000332,4447506,1080785,pv,1511772625
7382,1000332,4265434,1080785,pv,1511772640
7383,1000332,405623,4756105,pv,1511772656
7384,1000332,3431125,1080785,pv,1511772689
7385,1000332,3519598,1080785,pv,1511772707
7386,1000332,947815,1080785,pv,1511772723
7387,1000332,974879,2982027,pv,1511788424
7388,1000332,187155,2982027,cart,1511788810
7389,1000332,176544,2321441,pv,1511788832
7390,1000332,903048,1943877,pv,1511788841
7391,1000332,906350,2982027,pv,1511788903
7392,1000332,187155,2982027,pv,1511788936
7393,1000332,906350,2982027,pv,1511788966
7394,1000332,428752,2982027,pv,1511789621
7395,1000332,2634107,3607361,pv,1511965386
7396,1000332,2674176,3607361,pv,1511965405
7397,1000332,1811095,3607361,pv,1511965422
7398,1000332,2200583,4643350,pv,1511965435
7399,1000332,2963561,3607361,pv,1511965442
7400,1000332,4922103,2355072,pv,1511965469
7401,1000332,751109,3607361,pv,1511965505
7402,1000332,185149,3607361,pv,1511965867
7403,1000332,2278388,4170419,pv,1511965890
7404,1000332,3055426,4643350,pv,1511965903
7405,1000332,4484072,3607361,pv,1511965914
7406,1000332,4310411,3160926,pv,1511965928
7407,1000332,2914609,3607361,pv,1511965935
7408,1000332,3248816,3607361,pv,1511965963
7409,1000332,4095717,3607361,pv,1511965988
7410,1000332,185149,3607361,pv,1511966002
7411,1000332,2430267,4181361,pv,1511966032
7412,1000332,4756124,1102540,pv,1511966075
7413,1000332,4146103,3738615,cart,1511966638
7414,1000332,2851303,3738615,pv,1511966683
7415,1000332,4146103,3738615,pv,1511966728
7416,1000332,377596,3415505,pv,1512002837
7417,1000332,2099112,4756105,pv,1512002889
7418,1000332,4879443,4756105,pv,1512002919
7419,1000332,4495195,4756105,pv,1512002997
7420,1000332,3606501,4756105,pv,1512003016
7421,1000332,2123192,2355072,pv,1512003032
7422,1000332,2099112,4756105,pv,1512003060
7423,1000332,3989362,3607361,pv,1512019624
7424,1000332,3449550,1320293,pv,1512019668
7425,1000332,3989362,3607361,pv,1512019671
7426,1000332,2969126,149192,pv,1512019688
7427,1000332,1610816,3607361,pv,1512019778
7428,1000332,3299255,1320293,pv,1512019796
7429,1000332,3724033,1080785,pv,1512021665
7430,1000332,231351,1080785,pv,1512021697
7431,1000332,790999,2355072,pv,1512021749
7432,1000332,2482741,1080785,pv,1512021768
7433,1000332,1583713,1080785,pv,1512021825
7434,1000332,3765350,1080785,pv,1512021831
7435,1000332,2108285,2355072,pv,1512021852
7436,1000332,1193216,2465336,pv,1512022025
7437,1000332,3724033,1080785,pv,1512022128
7438,1000332,4146103,3738615,pv,1512027015
7439,1000332,4376446,4801426,pv,1512048887
7440,1000332,2465001,3738615,pv,1512057177
7441,1000332,527368,1612623,pv,1512057199
7442,1000332,2356153,3607361,pv,1512057334
7443,1000332,2784675,3904106,pv,1512057355
7444,1000332,4592071,2321441,pv,1512057389
7445,1000332,2254249,2321441,pv,1512057771
7446,1000332,2784675,3904106,pv,1512058189
7447,1000332,1384893,3607361,pv,1512058199
7448,1000332,3501180,1612623,pv,1512058233
7449,1000332,181037,2896142,pv,1512221614
7450,1000332,440308,1612623,pv,1512221687
7451,1000332,4693679,1451814,cart,1512222050
7452,1000332,3140607,3351726,pv,1512222201
7453,1000332,4248373,1451814,pv,1512222246
7454,1000332,110498,2455825,pv,1512222270
7455,1000332,4693679,1451814,pv,1512222455
7456,1000332,4248373,1451814,pv,1512222545
7457,1000332,4693679,1451814,pv,1512222849
7458,1000332,2508970,1451814,pv,1512222879
7459,1000332,4051211,3740459,pv,1512222917
7460,1000332,4248373,1451814,pv,1512223004
7461,1000332,733724,3740459,pv,1512223104
7462,1000332,4693679,1451814,pv,1512223219
7463,1000332,733724,3740459,cart,1512223327
7464,1000332,4693679,1451814,pv,1512223394
7465,1000332,1668915,4022701,pv,1512310894
7466,1000332,1299999,2640118,buy,1512311996
7467,1000332,1880438,4756105,pv,1512312264
7468,1000332,985419,4756105,pv,1512312390
7469,1000332,286200,4756105,pv,1512312407
7470,1000332,4509001,4756105,pv,1512312475
7471,1000332,2751559,1080785,pv,1512312551
7472,1000332,3061454,1080785,pv,1512312585
7473,1000332,590181,1080785,pv,1512312656
7474,1000332,3104240,3607361,pv,1512312838
7475,1000332,1722859,3607361,pv,1512312851
7476,1000332,3079322,3607361,cart,1512313474
7477,1000332,225201,3607361,pv,1512313482
7478,1000332,3079322,3607361,pv,1512313489
7479,1000332,528786,3607361,pv,1512313495
7480,1000332,3079322,3607361,pv,1512313541
7481,1000332,1205591,149192,pv,1512313704
7482,1000332,3079322,3607361,pv,1512313710
7483,1000332,1664286,1612623,pv,1512313754
7484,1000332,3079322,3607361,pv,1512313759
7485,1000332,2922853,1080785,pv,1512313764
7486,1000332,3079322,3607361,pv,1512313775
7487,1000332,1722859,3607361,pv,1512313881
7488,1000332,3079322,3607361,pv,1512313888
7489,1000332,2649460,1320293,pv,1512313914
7490,1000332,1563897,1320293,pv,1512313983
7491,1000332,2231004,2355072,pv,1512314043
7492,1000332,35508,1320293,pv,1512314060
7493,1000332,3079322,3607361,pv,1512314083
7494,1000332,1915883,3607361,pv,1512314214
7495,1000332,3602542,4756105,pv,1512314357
7496,1000335,1045779,1597811,buy,1511758860
7497,1000335,4297249,4211233,pv,1511791693
7498,1000335,4395930,4211233,pv,1511791718
7499,1000335,4297249,4211233,pv,1511791719
7500,1000335,773321,4211233,cart,1511791919
7501,1000335,2242589,4211233,pv,1511792062
7502,1000335,3633392,4211233,pv,1511792350
7503,1000335,2242589,4211233,pv,1511792373
7504,1000335,253040,2485713,pv,1511792453
7505,1000335,2242589,4211233,pv,1511792473
7506,1000335,253040,2485713,pv,1511792613
7507,1000335,2242589,4211233,buy,1511792645
7508,1000335,253040,2485713,buy,1511792645
7509,1000335,4858039,982926,pv,1511792731
7510,1000335,3635490,3680035,pv,1511907265
7511,1000335,2242589,4211233,pv,1511947942
7512,1000335,253040,2485713,pv,1511947955
7513,1000335,4627301,194806,pv,1511948090
7514,1000335,872404,194806,buy,1511956646
7515,1000335,3021157,194806,pv,1511956692
7516,1000335,1581762,3138705,pv,1511959784
7517,1000335,5048982,4145813,cart,1511996928
7518,1000335,3629464,1299190,buy,1512016741
7519,1000335,1839074,1672186,pv,1512027579
7520,1000335,1110,3680035,pv,1512037296
7521,1000335,629496,1299190,pv,1512037734
7522,1000335,980517,1051370,pv,1512043470
7523,1000335,3446193,2311290,cart,1512043609
7524,1000335,721087,1879194,cart,1512044083
7525,1000335,2736757,411153,pv,1512044188
7526,1000335,4908058,5071267,pv,1512044307
7527,1000335,3519025,4643350,cart,1512044515
7528,1000335,2068780,1859277,cart,1512044614
7529,1000335,1458710,2735466,pv,1512079826
7530,1000335,2314769,2735466,pv,1512147175
7531,1000335,4468249,2735466,pv,1512147312
7532,1000335,353862,3455871,cart,1512147764
7533,1000335,1639650,154040,pv,1512147953
7534,1000335,4210530,4643350,pv,1512147989
7535,1000335,3955126,4145813,pv,1512167702
7536,1000335,1406743,4397248,pv,1512167773
7537,1000335,1910471,3439012,pv,1512229505
7538,1000335,1855,2096639,pv,1512229544
7539,1000335,4747009,3439012,pv,1512229618
7540,1000335,2998380,3439012,pv,1512229640
7541,1000335,4738266,3439012,pv,1512229654
7542,1000335,4747009,3439012,buy,1512229683
7543,1000335,2068780,1859277,pv,1512229801
7544,1000335,1128418,307943,pv,1512229908
7545,1000335,999072,4145813,cart,1512301886
7546,1000335,1823632,4145813,pv,1512302333
7547,1000335,4192764,982926,pv,1512302457
7548,1000335,3536239,982926,pv,1512302496
7549,1000335,3341996,1320293,pv,1512302575
7550,1000335,187781,1320293,pv,1512302596
7551,1000335,1480753,1320293,pv,1512302681
7552,1000335,4550166,982926,pv,1512302715
7553,1000335,1480753,1320293,pv,1512302737
7554,1000335,1823632,4145813,pv,1512302740
7555,1000335,1480753,1320293,pv,1512302758
7556,1000335,1987677,4145813,cart,1512305987
7557,1000335,3210567,4145813,pv,1512306035
7558,1000335,1987677,4145813,pv,1512306118
7559,1000335,3467661,4145813,pv,1512306179
7560,1000335,3210567,4145813,buy,1512307673
7561,1000335,838444,4643350,pv,1512307774
7562,1000335,2068780,1859277,buy,1512307953
7563,1000349,2831190,886203,pv,1511564164
7564,1000349,4162166,4321796,pv,1511564168
7565,1000349,3327416,4339722,pv,1511564173
7566,1000349,767874,886203,pv,1511564227
7567,1000349,4491836,2194744,pv,1511564239
7568,1000349,1486733,2194744,pv,1511564245
7569,1000349,4350284,4069500,pv,1511564484
7570,1000349,959760,634390,pv,1511564536
7571,1000349,1637174,634390,pv,1511564546
7572,1000349,3523128,634390,pv,1511564566
7573,1000349,2150532,634390,pv,1511564570
7574,1000349,4350284,4069500,pv,1511564717
7575,1000349,3447578,634390,pv,1511564805
7576,1000349,3523128,634390,pv,1511564868
7577,1000349,4049388,634390,pv,1511564886
7578,1000349,3163918,903809,pv,1511564916
7579,1000349,4350284,4069500,pv,1511581624
7580,1000349,1637174,634390,pv,1511596142
7581,1000349,2426521,1216617,pv,1511597009
7582,1000349,1637174,634390,pv,1511597455
7583,1000349,4350284,4069500,cart,1511598011
7584,1000349,1637174,634390,pv,1511598195
7585,1000349,4350284,4069500,pv,1511598276
7586,1000349,1637174,634390,pv,1511598592
7587,1000349,4350284,4069500,pv,1511598786
7588,1000349,1969603,4069500,pv,1511692873
7589,1000349,567293,1216617,pv,1511692886
7590,1000349,773103,1216617,pv,1511692892
7591,1000349,3203367,1216617,pv,1511692931
7592,1000349,1969603,4069500,pv,1511697673
7593,1000349,1963858,1807416,pv,1511697744
7594,1000349,587789,1807416,pv,1511697880
7595,1000349,3762912,4302328,pv,1511697963
7596,1000349,4350284,4069500,pv,1511698155
7597,1000349,2816965,634390,pv,1511698269
7598,1000349,4159812,1216617,pv,1511698309
7599,1000349,2731813,1216617,cart,1511698350
7600,1000349,596414,1216617,pv,1511698445
7601,1000349,4350284,4069500,pv,1511745038
7602,1000349,2973673,1216617,pv,1511745143
7603,1000349,4350284,4069500,pv,1511745162
7604,1000349,4930360,4784134,pv,1511822692
7605,1000349,2731813,1216617,pv,1511822707
7606,1000349,4350284,4069500,pv,1511822731
7607,1000349,1963858,1807416,pv,1511822820
7608,1000349,2731813,1216617,pv,1511828967
7609,1000349,691376,1216617,pv,1511828970
7610,1000349,2150532,634390,pv,1511829028
7611,1000349,3523128,634390,pv,1511829100
7612,1000349,959760,634390,pv,1511829119
7613,1000349,3487481,634390,pv,1511829129
7614,1000349,4374942,4069500,pv,1511835362
7615,1000349,3911353,3504022,pv,1511835366
7616,1000349,604556,4069500,pv,1511835381
7617,1000349,1440853,4069500,pv,1511835397
7618,1000349,3993588,4069500,pv,1511835407
7619,1000349,1668797,4069500,pv,1511835413
7620,1000349,1758206,3504022,pv,1511835447
7621,1000349,4374942,4069500,pv,1511835511
7622,1000349,4997766,1216617,pv,1511835900
7623,1000349,3843691,1620537,pv,1511838418
7624,1000349,4498950,1620537,pv,1511838857
7625,1000349,2139728,1008362,cart,1511840112
7626,1000349,469485,1008362,pv,1511840201
7627,1000349,2139728,1008362,pv,1511840212
7628,1000349,4450959,1008362,pv,1511840329
7629,1000349,2139728,1008362,pv,1511840340
7630,1000349,2398035,1008362,cart,1511840424
7631,1000349,2139728,1008362,pv,1511840798
7632,1000349,3193857,1008362,cart,1511840879
7633,1000349,1357688,1008362,pv,1511840892
7634,1000349,3514532,1008362,pv,1511840905
7635,1000349,1044921,1216617,pv,1511841307
7636,1000349,4350284,4069500,cart,1511841435
7637,1000349,3163918,903809,pv,1511841530
7638,1000349,858715,3108044,pv,1511850368
7639,1000349,2882640,3108044,pv,1511850474
7640,1000349,490313,2640118,pv,1511850547
7641,1000349,2632955,2640118,pv,1511850562
7642,1000349,1900153,2640118,pv,1511850654
7643,1000349,4986253,4784134,pv,1511866679
7644,1000349,1776412,2064089,pv,1511910359
7645,1000349,906282,634390,pv,1511910383
7646,1000349,1187564,634390,pv,1511910427
7647,1000349,259025,634390,pv,1511910432
7648,1000349,3011543,2926020,pv,1511910463
7649,1000349,1563470,634390,pv,1511910488
7650,1000349,1006098,2926020,pv,1511910493
7651,1000349,1545024,1216617,pv,1511910526
7652,1000349,906282,634390,pv,1511910727
7653,1000349,2988198,4321796,pv,1511910768
7654,1000349,4809668,3738615,pv,1511910788
7655,1000349,1713374,2558244,pv,1511910797
7656,1000349,2988198,4321796,pv,1511910826
7657,1000349,4350284,4069500,pv,1511910979
7658,1000349,1545024,1216617,pv,1511910994
7659,1000349,1963858,1807416,pv,1511911100
7660,1000349,906282,634390,pv,1511913055
7661,1000349,1545024,1216617,pv,1511915313
7662,1000349,3011543,2926020,pv,1511915409
7663,1000349,1545024,1216617,pv,1511915456
7664,1000349,1563470,634390,pv,1511925403
7665,1000349,3011543,2926020,pv,1511925427
7666,1000349,906282,634390,pv,1511925487
7667,1000349,1545024,1216617,pv,1511925507
7668,1000349,906282,634390,pv,1511925714
7669,1000349,2731813,1216617,pv,1511925814
7670,1000349,1545024,1216617,pv,1511925855
7671,1000349,906282,634390,pv,1511925865
7672,1000349,2988198,4321796,pv,1511925882
7673,1000349,4350284,4069500,pv,1511925916
7674,1000349,1545024,1216617,pv,1511925986
7675,1000349,4266818,4719814,pv,1511926140
7676,1000349,1545024,1216617,pv,1511926597
7677,1000349,1187564,634390,pv,1511926713
7678,1000349,1563470,634390,pv,1511926716
7679,1000349,3011543,2926020,pv,1511926725
7680,1000349,1545024,1216617,pv,1511926978
7681,1000349,4350284,4069500,pv,1511927804
7682,1000349,959760,634390,pv,1511927840
7683,1000349,3175844,1216617,pv,1511928988
7684,1000349,873724,5071267,pv,1511929009
7685,1000349,691376,1216617,pv,1511929029
7686,1000349,596414,1216617,pv,1511929049
7687,1000349,1963858,1807416,buy,1511929781
7688,1000349,1545024,1216617,pv,1511929896
7689,1000349,4350284,4069500,pv,1511929936
7690,1000349,959760,634390,pv,1511929973
7691,1000349,2150532,634390,pv,1511930004
7692,1000349,3487481,634390,pv,1511930009
7693,1000349,4350284,4069500,pv,1511930106
7694,1000349,906282,634390,pv,1511930151
7695,1000349,1545024,1216617,pv,1511930169
7696,1000349,1486733,2194744,pv,1511930232
7697,1000349,4491836,2194744,cart,1511930279
7698,1000349,1545024,1216617,pv,1511930313
7699,1000349,906282,634390,pv,1511930337
7700,1000349,259025,634390,pv,1511930340
7701,1000349,1545024,1216617,pv,1511930491
7702,1000349,3050339,2982027,pv,1511930530
7703,1000349,1757094,2982027,pv,1511930561
7704,1000349,1697817,2982027,pv,1511930585
7705,1000349,1997297,3108044,pv,1511930674
7706,1000349,1089089,1029459,pv,1511930733
7707,1000349,2398035,1008362,pv,1511930751
7708,1000349,2988198,4321796,pv,1511930801
7709,1000349,2383163,4321796,pv,1511930864
7710,1000349,4809668,3738615,pv,1511930868
7711,1000349,2761946,4321796,pv,1511930873
7712,1000349,2988198,4321796,pv,1511930889
7713,1000349,1545024,1216617,pv,1511930956
7714,1000349,4350284,4069500,pv,1511931014
7715,1000349,906282,634390,buy,1511931054
7716,1000349,1545024,1216617,buy,1511931054
7717,1000349,4491836,2194744,pv,1511931210
7718,1000349,4350284,4069500,pv,1511931250
7719,1000349,1545024,1216617,pv,1511931543
7720,1000349,4350284,4069500,buy,1511931666
7721,1000349,1545024,1216617,buy,1511931666
7722,1000349,4491836,2194744,pv,1511931911
7723,1000349,1486733,2194744,pv,1511932230
7724,1000349,4660887,3738615,pv,1511932641
7725,1000349,3266751,3177764,pv,1511935553
7726,1000349,288901,3177764,pv,1511935587
7727,1000349,4076944,4321796,pv,1511936400
7728,1000349,3024308,2640118,pv,1511936427
7729,1000349,1944945,2640118,pv,1511938944
7730,1000349,4278251,2640118,pv,1511938953
7731,1000349,235383,2778281,pv,1511940583
7732,1000349,900028,2778281,cart,1511940683
7733,1000349,370764,3164550,pv,1511942288
7734,1000349,1503660,846990,pv,1511942340
7735,1000349,1545024,1216617,pv,1511996796
7736,1000349,4350284,4069500,pv,1511996813
7737,1000349,3691426,2640118,pv,1512006563
7738,1000349,4020808,2640118,pv,1512006573
7739,1000349,2965328,4606718,pv,1512009343
7740,1000349,995089,846990,pv,1512009452
7741,1000349,4153712,2087597,pv,1512009525
7742,1000349,3860658,2087597,pv,1512009599
7743,1000349,1529612,846990,pv,1512009631
7744,1000349,4391998,4606718,pv,1512009646
7745,1000349,3927863,846990,pv,1512009779
7746,1000349,781763,2087597,pv,1512009795
7747,1000349,3691426,2640118,pv,1512010078
7748,1000349,1944945,2640118,pv,1512010086
7749,1000349,5132764,2640118,pv,1512010102
7750,1000349,4638948,1080785,pv,1512010163
7751,1000349,3197165,2640118,pv,1512010178
7752,1000349,2438523,2640118,cart,1512010354
7753,1000349,4056188,2640118,pv,1512010374
7754,1000349,2273964,2640118,pv,1512010383
7755,1000349,3156772,2640118,pv,1512010401
7756,1000349,587469,2640118,cart,1512010555
7757,1000349,1225648,2640118,pv,1512010573
7758,1000349,587469,2640118,pv,1512010586
7759,1000349,3358597,4339722,pv,1512012564
7760,1000349,1141362,2640118,cart,1512012725
7761,1000349,1486733,2194744,pv,1512017980
7762,1000349,4491836,2194744,pv,1512017991
7763,1000349,1486733,2194744,pv,1512017998
7764,1000349,1963858,1807416,pv,1512018458
7765,1000349,3197165,2640118,pv,1512036698
7766,1000349,2438523,2640118,pv,1512036723
7767,1000349,2870324,4022701,pv,1512036955
7768,1000349,3379023,2558244,pv,1512036966
7769,1000349,2054260,4339722,pv,1512036977
7770,1000349,2960899,4339722,pv,1512036984
7771,1000349,3023350,3189162,pv,1512037004
7772,1000349,1486733,2194744,buy,1512042753
7773,1000349,1963858,1807416,pv,1512046964
7774,1000349,1545024,1216617,pv,1512083993
7775,1000349,4350284,4069500,pv,1512084008
7776,1000349,2988198,4321796,pv,1512084068
7777,1000349,4350284,4069500,pv,1512102685
7778,1000349,1486733,2194744,pv,1512131324
7779,1000349,2667987,2194744,pv,1512131423
7780,1000349,4491836,2194744,pv,1512131433
7781,1000349,1486733,2194744,buy,1512131552
7782,1000349,4350284,4069500,pv,1512168604
7783,1000349,1503660,846990,pv,1512169057
7784,1000349,2583697,2033408,pv,1512169125
7785,1000349,1713374,2558244,pv,1512169301
7786,1000349,2099771,4022701,pv,1512169350
7787,1000349,1713374,2558244,pv,1512169390
7788,1000349,34470,3720767,pv,1512169412
7789,1000349,4350284,4069500,pv,1512176798
7790,1000349,2838250,4756105,pv,1512181925
7791,1000349,399126,3607361,pv,1512181963
7792,1000349,2583697,2033408,buy,1512191764
7793,1000349,3197165,2640118,pv,1512191797
7794,1000349,1486733,2194744,pv,1512194075
7795,1000349,3943166,553365,pv,1512196637
7796,1000349,1531409,2228184,pv,1512196688
7797,1000349,1545024,1216617,pv,1512205242
7798,1000349,4350284,4069500,pv,1512260529
7799,1000349,1168232,64179,pv,1512272999
7800,1000349,3163918,903809,pv,1512273037
7801,1000349,1168232,64179,cart,1512301359
7802,1000349,4350284,4069500,cart,1512301409
7803,1000349,1325189,3607361,pv,1512301868
7804,1000349,2279428,2303546,pv,1512301913
7805,1000349,2443536,4993094,pv,1512302047
7806,1000349,333111,846990,pv,1512302072
7807,1000349,78645,2920476,pv,1512302087
7808,1000364,698070,982926,pv,1511649749
7809,1000364,3979608,154040,pv,1511649834
7810,1000364,3160068,982926,pv,1511649861
7811,1000364,109553,4756105,pv,1511649910
7812,1000364,2175489,1080785,pv,1511649936
7813,1000364,585027,2355072,pv,1511650486
7814,1000364,3392874,4756105,pv,1511650531
7815,1000364,4133755,1080785,pv,1511650566
7816,1000364,252215,1080785,pv,1511650643
7817,1000364,30892,1080785,pv,1511650660
7818,1000364,4343111,1859277,pv,1511650820
7819,1000364,2863288,1080785,pv,1511650893
7820,1000364,2367688,154040,pv,1511650914
7821,1000364,3653977,1080785,pv,1511650930
7822,1000364,3364409,1080785,pv,1511650939
7823,1000364,4820761,2735466,pv,1511687967
7824,1000364,3426271,2096639,pv,1511688430
7825,1000364,2235076,668498,pv,1511691105
7826,1000364,3896327,4181361,pv,1511695222
7827,1000364,4199445,4181361,pv,1511695323
7828,1000364,649318,4181361,pv,1511695463
7829,1000364,2511870,4181361,pv,1511695558
7830,1000364,4190339,2591545,pv,1511702984
7831,1000364,1164605,2591545,pv,1511703042
7832,1000364,4148211,2591545,pv,1511703050
7833,1000364,564748,2591545,pv,1511703114
7834,1000364,3094979,2612425,pv,1511762433
7835,1000364,2870941,1884322,pv,1511765932
7836,1000364,384878,4181361,pv,1511768558
7837,1000364,2613398,410749,pv,1511768998
7838,1000364,17866,1859277,pv,1511771932
7839,1000364,940946,1859277,pv,1511771986
7840,1000364,4629879,1859277,pv,1511772101
7841,1000364,1054534,1859277,pv,1511772139
7842,1000364,17866,1859277,pv,1511772146
7843,1000364,3088073,668498,pv,1511772842
7844,1000364,2235076,668498,pv,1511772883
7845,1000364,3088073,668498,pv,1511772902
7846,1000364,2235076,668498,pv,1511773133
7847,1000364,5028049,668498,pv,1511773361
7848,1000364,3029484,2355072,pv,1511773680
7849,1000364,4733990,1859277,pv,1511792539
7850,1000364,3200519,4284875,pv,1511792667
7851,1000364,1777478,1320293,pv,1511792814
7852,1000364,3027972,1859277,pv,1511793338
7853,1000364,2373889,1859277,pv,1511793438
7854,1000364,3855419,1859277,pv,1511793480
7855,1000364,3027972,1859277,pv,1511793530
7856,1000364,2633598,235534,pv,1511793538
7857,1000364,3385037,2355072,pv,1511793610
7858,1000364,253795,1859277,pv,1511793735
7859,1000364,3599053,1859277,pv,1511822440
7860,1000364,1240094,3950077,pv,1511822889
7861,1000364,861579,1568197,pv,1511823020
7862,1000364,1787150,4181361,pv,1511847953
7863,1000364,3259892,672001,pv,1511853852
7864,1000364,3963170,1376358,pv,1511853931
7865,1000364,3049656,4804883,pv,1511856562
7866,1000364,4093026,4804883,pv,1511856587
7867,1000364,4226017,4804883,pv,1511856831
7868,1000364,537614,893651,pv,1511856981
7869,1000364,4226017,4804883,pv,1511857060
7870,1000364,4382294,4804883,pv,1511857081
7871,1000364,1527612,3776866,pv,1511857264
7872,1000364,2766531,4804883,pv,1511857297
7873,1000364,182599,4804883,pv,1511857391
7874,1000364,536723,3776866,pv,1511857440
7875,1000364,3144099,4804883,pv,1511857456
7876,1000364,4382294,4804883,pv,1511857524
7877,1000364,608311,4804883,pv,1511857689
7878,1000364,4382294,4804883,pv,1511857734
7879,1000364,4509450,4804883,pv,1511857945
7880,1000364,4382294,4804883,buy,1511858010
7881,1000364,3442377,2815065,pv,1511858394
7882,1000364,4640805,2815065,pv,1511858483
7883,1000364,3270476,2815065,pv,1511858872
7884,1000364,4640805,2815065,pv,1511858886
7885,1000364,2039269,2815065,pv,1511858995
7886,1000364,1079157,476283,pv,1511859363
7887,1000364,4216358,149192,pv,1511859760
7888,1000364,3088073,668498,cart,1511868705
7889,1000364,1683926,3455617,pv,1511869366
7890,1000364,144844,4804883,pv,1511921118
7891,1000364,2171215,4804883,pv,1511921141
7892,1000364,2170975,1950457,pv,1511921280
7893,1000364,3791906,4181361,pv,1511921433
7894,1000364,2489118,1575622,pv,1511942534
7895,1000364,1449277,1575622,pv,1511942538
7896,1000364,1146141,2735466,pv,1511947771
7897,1000364,4640275,2735466,pv,1511947829
7898,1000364,3382721,2735466,pv,1511947867
7899,1000364,2236861,2096639,pv,1511957015
7900,1000364,1020311,841696,pv,1511968136
7901,1000364,3839674,841696,pv,1511968173
7902,1000364,3088073,668498,pv,1511968899
7903,1000364,2320764,1009182,pv,1511969226
7904,1000364,2800256,4396276,pv,1511969443
7905,1000364,4960951,136225,pv,1511969779
7906,1000364,3639664,318592,pv,1511969885
7907,1000364,4039000,2156156,pv,1511969931
7908,1000364,4788594,1575622,pv,1512007183
7909,1000364,1304656,1575622,pv,1512007203
7910,1000364,2031423,1575622,pv,1512007221
7911,1000364,1432245,1575622,pv,1512007277
7912,1000364,1467178,4756105,pv,1512036296
7913,1000364,3653977,1080785,pv,1512036434
7914,1000364,3364409,1080785,pv,1512036442
7915,1000364,3711830,1080785,pv,1512036476
7916,1000364,1682229,1080785,pv,1512036493
7917,1000364,2599609,1080785,pv,1512036504
7918,1000364,1904151,1080785,pv,1512036527
7919,1000364,4373834,1080785,pv,1512036550
7920,1000364,823139,2355072,pv,1512036581
7921,1000364,313263,1859277,pv,1512037106
7922,1000364,1962765,4756105,pv,1512037200
7923,1000364,2033880,672001,cart,1512038799
7924,1000364,3605489,366112,pv,1512052671
7925,1000364,1467178,4756105,pv,1512053656
7926,1000364,4846439,1487591,pv,1512054351
7927,1000364,1432245,1575622,pv,1512094419
7928,1000364,3151291,1859277,pv,1512094471
7929,1000364,3959312,3455617,pv,1512112589
7930,1000364,1511061,3455617,pv,1512112615
7931,1000364,3959312,3455617,pv,1512113121
7932,1000364,4933995,2572604,pv,1512113633
7933,1000364,847466,1265358,pv,1512113828
7934,1000364,2557285,1265358,pv,1512113910
7935,1000364,3212354,1859277,pv,1512115608
7936,1000364,426021,1859277,cart,1512116257
7937,1000364,3212354,1859277,pv,1512117333
7938,1000364,2033880,672001,pv,1512117393
7939,1000364,3212354,1859277,pv,1512117401
7940,1000364,4979424,1859277,pv,1512132144
7941,1000364,5119181,4181361,pv,1512132379
7942,1000364,4999820,4181361,pv,1512136728
7943,1000364,1572093,1859277,pv,1512136905
7944,1000364,569746,3607361,pv,1512137056
7945,1000364,3366919,4834913,pv,1512137287
7946,1000364,3420944,4834913,pv,1512137299
7947,1000364,657253,1829891,pv,1512137306
7948,1000364,3234658,1829891,pv,1512137381
7949,1000364,2848189,1829891,pv,1512137422
7950,1000364,3212354,1859277,pv,1512138088
7951,1000364,2033880,672001,pv,1512138309
7952,1000364,578588,1859277,pv,1512138549
7953,1000364,639915,1950457,pv,1512138675
7954,1000364,3952755,1080785,pv,1512169103
7955,1000364,3653977,1080785,pv,1512169216
7956,1000364,782276,1080785,pv,1512169389
7957,1000364,4992140,4893662,pv,1512200130
7958,1000364,2033880,672001,pv,1512200563
7959,1000364,3502881,562672,pv,1512202759
7960,1000364,3903329,562672,pv,1512202797
7961,1000364,3502881,562672,pv,1512202856
7962,1000364,4682311,1859277,pv,1512204442
7963,1000364,614633,1859277,pv,1512204916
7964,1000364,2238258,1859277,cart,1512204943
7965,1000364,1271112,2355072,pv,1512206757
7966,1000364,1684244,1859277,pv,1512207176
7967,1000364,313263,1859277,pv,1512207545
7968,1000364,5120049,1859277,pv,1512207792
7969,1000364,3606145,2420210,pv,1512211325
7970,1000364,2033880,672001,pv,1512228997
7971,1000364,1640084,2085893,pv,1512264948
7972,1000364,2068328,2085893,pv,1512267918
7973,1000364,3088073,668498,pv,1512268072
7974,1000364,2235076,668498,pv,1512268271
7975,1000364,3538418,668498,pv,1512268372
7976,1000364,651764,668498,pv,1512268452
7977,1000364,1744466,668498,pv,1512268486
7978,1000364,651764,668498,pv,1512268495
7979,1000364,3088073,668498,pv,1512268593
7980,1000364,1904151,1080785,pv,1512268858
7981,1000364,4244359,411153,pv,1512279392
7982,1000364,1688334,672001,pv,1512286551
7983,1000364,3088073,668498,pv,1512286702
7984,1000364,2235076,668498,pv,1512286808
